bmi_drift,year,group,avg,bmi_avg,nonbmi_avg,delta,percent_increase
-0.2,1,45-64,0.04197646169910223,0.052571163993093396,0.038018429028061566,0.01455273496503183,38.27810705773875
-0.2,1,65-80,0.04186218579022177,0.04295840194744755,0.041452717158750534,0.001505684788697016,3.632294556061866
-0.2,1,81+,0.013519788856167081,0.021595007234327425,0.010499620398339444,0.011095386835987979,105.67417120853966
-0.2,1,0-14,0.0015581420713940697,0.005855829478245594,0.0,0.005855829478245594,0.0
-0.2,1,15-24,0.007082215671172726,0.01336809036829089,0.004817129713260354,0.008550960655030535,177.51152997794267
-0.2,1,25-44,0.015080061416977408,0.017400917130691123,0.014230930553058902,0.003169986577632221,22.275328839622798
-0.2,1,45-64,0.04300844040642976,0.0545027468419758,0.03871697352119169,0.015785773320784107,40.77222955493611
-0.2,1,65-80,0.042546132302858204,0.045819014891179836,0.04131954226533049,0.004499472625849352,10.889454188423265
-0.2,1,81+,0.01821739820294182,0.021443122118580467,0.016999643816986692,0.004443478301593772,26.13865531202295
-0.2,1,0-14,0.006252931061435048,0.011873664212776063,0.004243941773118873,0.00762972243965719,179.7791498456424
-0.2,1,15-24,0.0062560326028670505,0.01023122570083896,0.004844374470146542,0.005386851230692418,111.19807652956824
-0.2,1,25-44,0.01672025370929235,0.02780438073465353,0.012699835649185715,0.015104545085467812,118.93496500827774
-0.2,1,45-64,0.04157420668020124,0.04675893119688402,0.03963642587537947,0.00712250532150455,17.969595300793138
-0.2,1,65-80,0.04189661085648365,0.05514653221416908,0.036943834662954436,0.018202697551214644,49.27127277739651
-0.2,1,81+,0.015231310888629826,0.01714898177920686,0.014510161143400698,0.00263882063580616,18.186018816243887
-0.2,1,0-14,0.006224421517825186,0.011858176212498517,0.004219676350823892,0.007638499861674626,181.02098897189612
-0.2,1,15-24,0.00891814038936601,0.006742633672712562,0.009700614776461457,-0.0029579811037488955,-30.492717955633463
-0.2,1,25-44,0.02028275253397361,0.01644432567987009,0.021678677152169364,-0.005234351472299274,-24.145160867324776
-0.2,1,45-64,0.03803762577009797,0.05058705067858915,0.03334294571407973,0.01724410496450942,51.71740107301841
-0.2,1,65-80,0.04158223325875863,0.046822887027178885,0.03963397488598537,0.007188912141193509,18.13825679073011
-0.2,1,81+,0.013441488615643555,0.01725737213365835,0.012023566189731875,0.005233805943926474,43.52956403563648
-0.2,1,0-14,0.006210697927179567,0.017632537909956506,0.0021101052942541832,0.015522432615702323,735.6236040907488
-0.2,1,15-24,0.00803793907242183,0.013526766088397415,0.0060681084492342045,0.007458657639163211,122.91569443035404
-0.2,1,25-44,0.015634171361489473,0.02053177291859152,0.013848549270892595,0.006683223647698926,48.259377332367805
-0.2,1,45-64,0.045862483309331965,0.055329959007717325,0.042318933490843806,0.013011025516873522,30.745164028504202
-0.2,1,65-80,0.03806653249027351,0.04676898281060001,0.034826403771967426,0.011942579038632582,34.29173771954439
-0.2,1,81+,0.019921135739103434,0.023646252069047056,0.018525379770285292,0.005120872298761766,27.642468668716003
-0.2,1,0-14,0.0,0.0,0.0,0.0,0.0
-0.2,1,15-24,0.006256871385539476,0.01011906769656289,0.004864404718472577,0.005254662978090313,108.02273417209163
-0.2,1,25-44,0.014525522439191505,0.01124215604112585,0.01572862872571893,-0.004486472684593079,-28.524245583195363
-0.2,1,45-64,0.04181899476605034,0.054590954327178566,0.03704198935359018,0.017548964973588384,47.37587068035671
-0.2,1,65-80,0.03813912217751037,0.0387911527437557,0.037896883114803534,8.942696289521656E-4,2.359744536887365
-0.2,1,81+,0.01750281503608497,0.02544367406653521,0.01448832080361886,0.010955353262916351,75.61506548212232
-0.2,1,0-14,0.00463678516228748,0.005909466966079659,0.00418602704173469,0.00172343992434497,41.17125635267698
-0.2,1,15-24,0.00892649920554157,0.006782649981347713,0.009692387840899453,-0.00290973785955174,-30.02085664869264
-0.2,1,25-44,0.02003397542681973,0.026604997646480975,0.01762577112748683,0.008979226518994148,50.943737179199665
-0.2,1,45-64,0.042740197286652994,0.05162024864557151,0.03942642650752073,0.012193822138050788,30.928042985901282
-0.2,1,65-80,0.043910064381912174,0.050847214861709907,0.04131156160385431,0.009535653257855591,23.082287107166444
-0.2,1,81+,0.014041739069383745,0.012832852101379532,0.014496955639315743,-0.001664103537936211,-11.478986204683983
