bmi_drift,year,group,avg,bmi_avg,nonbmi_avg,delta,percent_increase
-0.2,1,15-24,0.052690803222176584,0.08457947087083023,0.041254125412541254,0.04332534545828898,105.02063739089249
-0.2,1,25-44,0.15007270432659334,0.21118241650093292,0.12774214816590745,0.08344026833502546,65.3192932270529
-0.2,1,45-64,0.6666294151204026,0.8234013320846031,0.6076581377549195,0.21574319432968353,35.50404099363793
-0.2,1,65-80,1.135530497795678,1.3471184650840877,1.0568277121352059,0.2902907529488819,27.46812461629917
-0.2,1,81+,1.0825306543257787,1.3068978707127374,0.9984632901515211,0.30843458056121625,30.89092845009955
-0.2,1,0-14,0.029423151374370887,0.04086159593718989,0.025292976983390943,0.015568618953798945,61.55312980366976
-0.2,1,15-24,0.05412936029744527,0.09091827457318921,0.04096582967853873,0.049952444894650484,121.93685636695326
-0.2,1,25-44,0.16002586719497125,0.22041266148288743,0.13785714553294148,0.08255551594994594,59.88482906039787
-0.2,1,45-64,0.6522728487840628,0.8202330533821454,0.5893613817728163,0.23087167160932903,39.173193010179986
-0.2,1,65-80,1.1438406650021031,1.4064895427502495,1.0445252834684196,0.36196425928183007,34.65347033820976
-0.2,1,81+,1.1014593467685894,1.2938016881234546,1.029706434273719,0.26409525384973564,25.64762587270899
-0.2,1,0-14,0.018600613820256066,0.04133695523798275,0.010508617065994114,0.03082833817198864,293.3624660446439
-0.2,1,15-24,0.04183094956255507,0.06048387096774194,0.035110234027870266,0.025373636939871675,72.26849276974417
-0.2,1,25-44,0.16019541101761056,0.2087234107860892,0.14246079523784597,0.06626261554824324,46.51287776234454
-0.2,1,45-64,0.6558624382604662,0.8077220519577235,0.5988592644890075,0.20886278746871603,34.87677320095126
-0.2,1,65-80,1.148005942618997,1.3356940509915014,1.0777268026200642,0.25796724837143725,23.93623762017354
-0.2,1,81+,1.1340859046833331,1.3189014126520786,1.0647985429913411,0.2541028696607375,23.86393851994628
-0.2,1,0-14,0.01547580358110095,0.029573549417401077,0.010479983232026828,0.019093566185374247,182.19080854084112
-0.2,1,15-24,0.05244351211534017,0.09465855307640297,0.03738453004027882,0.05727402303612415,153.2024689742415
-0.2,1,25-44,0.15093803064151398,0.19537043666826917,0.13472662810225788,0.06064380856601129,45.012488934245766
-0.2,1,45-64,0.6583881990165847,0.8151174179985189,0.5996695552241958,0.21544786277432304,35.927764032271824
-0.2,1,65-80,1.1803823773898587,1.384276600414929,1.1038102860972023,0.28046631431772656,25.40892378430224
